#Program: R2: Genomics analysis and visualization platform
#Website: https://r2.amc.nl
#Support: r2-support@amsterdamumc.nl
#Date: 2025-04-17 (07:07:24)
#Dataset: ps_avgpres_2010fwr144_gencode19
#Kaplan_modus: median
#Minimal presentcalls: 1
#Multiple_testing: fdr 0.05
#Result_set (passed/total): 1760/12534
#Subset: WITH_SURV (n=139)
#Subset_string: WITH_SURV:___________________-D___
#Survival: overall
#filter: manual gene selection (0)
#H:probeset	hugo	pvalue	express	sublist
ENSG00000119900.7	OGFRL1	0.0457044142022209	10.509	low
ENSG00000182379.9	NXPH4	0.0458740007242991	6.753	low
ENSG00000166848.5	TERF2IP	0.0459786339054291	194.119	low
ENSG00000155256.13	ZFYVE27	0.0461190504434072	87.337	low
ENSG00000102218.5	RP2	0.0462588647230321	21.558	high
ENSG00000197959.9	DNM3	0.0462707656643357	4.962	low
ENSG00000065882.11	TBC1D1	0.0465833146247819	44.452	high
ENSG00000179431.5	FJX1	0.0465846514186046	84.71	high
ENSG00000168374.6	ARF4	0.0465929927706636	229.26	high
ENSG00000135316.13	SYNCRIP	0.0466050911706465	156.94	high
ENSG00000041802.6	LSG1	0.0468089185241139	68.99	high
ENSG00000166086.8	JAM3	0.046970837456446	72.822	high
ENSG00000263874.1	LINC00672	0.0472683110040627	20.409	low
ENSG00000100632.6	ERH	0.0472713557540603	368.714	high
ENSG00000089195.10	TRMT6	0.0475727425043478	49.772	high
ENSG00000179314.9	WSCD1	0.0478018874391657	8.62	low
ENSG00000090889.10	KIF4A	0.0479825891666667	29.351	high
ENSG00000168614.13	NBPF9	0.0480039136189925	8.847	low
ENSG00000117682.12	DHDDS	0.0480833672064777	28.263	low
ENSG00000144036.10	EXOC6B	0.0482203990751445	21.321	low
ENSG00000164741.10	DLC1	0.0482398976083189	59.362	low
ENSG00000131584.14	ACAP3	0.048266676491633	60.541	low
ENSG00000125166.8	GOT2	0.0482874521016166	163.013	high
ENSG00000106305.5	AIMP2	0.0483557238408305	49.661	high
ENSG00000140323.4	DISP2	0.0483689588472623	37.01	low
ENSG00000132640.10	BTBD3	0.0484162572235023	76.479	low
ENSG00000168734.9	PKIG	0.0486573199309154	33.086	low
ENSG00000102984.10	ZNF821	0.0486973993448276	31.012	low
ENSG00000178105.5	DDX10	0.0487217986543991	21.764	high
ENSG00000128228.4	SDF2L1	0.0487315584606548	69.838	high
ENSG00000143434.11	SEMA6C	0.0487350478481013	33.519	low
ENSG00000088538.12	DOCK3	0.0487379769230769	3.917	low
ENSG00000206140.5	TMEM191C	0.0487461138726334	4.916	low
ENSG00000143228.8	NUF2	0.0488562958486239	87.584	high
ENSG00000101782.10	RIOK3	0.0488705397938144	50.122	low
ENSG00000139613.7	SMARCC2	0.0488735496618911	140.909	low
ENSG00000184156.11	KCNQ3	0.0488979448283753	3.229	low
ENSG00000110321.11	EIF4G2	0.0489205535546651	570.609	low
ENSG00000100239.11	PPP6R2	0.049095441509434	116.475	low
ENSG00000100941.4	PNN	0.0491687846487721	370.763	high
ENSG00000110514.14	MADD	0.0491711967808219	112.504	low
ENSG00000105649.5	RAB3A	0.0491735320457143	50.801	low
ENSG00000116641.11	DOCK7	0.04922372786081	24.185	low
ENSG00000111450.9	STX2	0.0493309370353478	75.191	low
ENSG00000139767.4	SRRM4	0.0493314671794872	87.912	low
ENSG00000061794.8	MRPS35	0.0497870323120729	101.808	high
ENSG00000126603.4	GLIS2	0.049787444940239	44.531	high
ENSG00000103356.11	EARS2	0.0497894969283276	26.068	high
ENSG00000172081.9	MOB3A	0.0499271237386364	29.725	low
ENSG00000104490.13	NCALD	0.0499389048095509	15.132	low
